matchID,Player,playerWin,variable,mon
696177306,PlatypusVGC,1,Brought3,Kartana
696177306,Spurrific,0,Brought3,Tapu Fini
713094173,ThunderRaikou22,1,Brought3,Tapu Lele
713094173,TalonVGC,0,Brought3,Landorus
684111889,GeoLuc,0,Brought3,Metagross
684111889,PromanVGC,1,Brought3,Rotom
684043940,LegacyVGC,1,Brought3,Landorus
684043940,Pephan,0,Brought3,Mimikyu
718548594,LightCore,0,Brought3,Snorlax
718548594,kenvgc2018,1,Brought3,Metagross
702189280,MrJellyLeggs,1,Brought3,Tapu Lele
702189280,PadoVGC,0,Brought3,Suicune
688683503,LegaVGC,0,Brought3,Tapu Koko
688683503,Rosenkreutz,1,Brought3,Tapu Fini
713170456,rapha123,1,Brought3,Tyranitar
713170456,LegaVGC,0,Brought3,Mimikyu
708637457,Unreality,0,Brought3,Charizard
708637457,TheBattleRoom,1,Brought3,Charizard
695686711,rapha123,0,Brought3,Smeargle
695686711,GymNMons,1,Brought3,Stakataka
694888967,Harbinger Aegis,0,Brought3,Latias
694888967,Footstool,1,Brought3,Tyranitar
726268786,TalonVGC,1,Brought3,Incineroar
726268786,triceratops5,0,Brought3,Kartana
684660185,Jana (NBLP),0,Brought3,Landorus
684660185,triceratops5,1,Brought3,Heatran
724935208,TTT444,1,Brought3,Landorus
724935208,zeen172m,0,Brought3,Venusaur
688893287,zlanif,0,Brought3,Salamence
688893287,bling blao,1,Brought3,Cresselia
695696326,Tachibana Hibiki,1,Brought3,unknown
695696326,Sanvy,0,Brought3,unknown
694153143,mihrab,0,Brought3,Aegislash
694153143,Pephan,1,Brought3,Tapu Lele
693148069,Eshivgc,1,Brought3,Aegislash
693148069,Ezrael,0,Brought3,Zapdos
702620496,Girafomola,0,Brought3,Landorus
702620496,MasterWizardVGC,1,Brought3,Landorus
688198860,Moeper,0,Brought3,Amoonguss
688198860,EmbC29,1,Brought3,Tapu Koko
684709440,ralfdude90,0,Brought3,Tyranitar
684709440,MajorBowman,1,Brought3,Snorlax
712206807,MissingNoL,1,Brought3,Landorus
712206807,TA~Boah,0,Brought3,Tapu Koko
691369532,Ne\xcd\x9c\xcd\xa1crocat219,1,Brought3,Tapu Koko
691369532,IRNemesis,0,Brought3,Camerupt
685467274,KAORI\xe2\x9c\xbf,0,Brought3,Landorus
685467274,iMagikarp,1,Brought3,Tapu Bulu
695370965,Cobalte,0,Brought3,unknown
695370965,MrPenguin93,1,Brought3,Celesteela
688169255,triceratops5,1,Brought3,Incineroar
688169255,Porengan,0,Brought3,Aegislash
693787147,triceratops5,0,Brought3,Tapu Fini
693787147,TheBattleRoom,1,Brought3,Amoonguss
702721875,raikoo,0,Brought3,Gengar
702721875,GillySuits,1,Brought3,Tapu Koko
700735654,Stratos,1,Brought3,Tapu Koko
700735654,Zorro-T,0,Brought3,Heatran
702986847,RpIndaHouse,0,Brought3,Metagross
702986847,fegan mox,1,Brought3,Heatran
701241293,pac0tac019,1,Brought3,Zapdos
701241293,sogeking8000,0,Brought3,Raichu
719131834,kAoRi,1,Brought3,Metagross
719131834,Prro-t,0,Brought3,Heatran
699041423,Tachibana Hibiki,1,Brought3,Cresselia
699041423,rapha123,0,Brought3,Aegislash
708643124,Yoshiandlugia,0,Brought3,Tyranitar
708643124,Brodasenpai,1,Brought3,Suicune
708063695,EmbC29,1,Brought3,Amoonguss
708063695,LiL Owe,0,Brought3,Tapu Fini
692726660,Braverius,0,Brought3,Persian
692726660,SilverTouc,1,Brought3,Celesteela
698560031,EmbC29,1,Brought3,Tapu Bulu
698560031,AzazeLTheGod,0,Brought3,Landorus
687362766,PuddlesVGC,1,Brought3,Landorus
687362766,frania \xe2\x99\x94,0,Brought3,Excadrill
699181900,Babbytr0n,0,Brought3,Landorus
699181900,duomark,1,Brought3,Smeargle
705649790,TolucA7,1,Brought3,Celesteela
705649790,Euler,0,Brought3,Metagross
708557076,kambler,0,Brought3,Landorus
708557076,Dynamoon,1,Brought3,Tyranitar
702589456,LegaVGC,0,Brought3,Latias
702589456,LUKAMIR,1,Brought3,Tapu Fini
709117595,Spurrific,1,Brought3,Aegislash
709117595,GymNmons,0,Brought3,Tapu Lele
693751445,StarKO,0,Brought3,Landorus
693751445,TolucA7,1,Brought3,Tapu Fini
702262909,blckkkkkk,1,Brought3,Charizard
702262909,kenvgc2018,0,Brought3,Manectric
713070176,pac0tac019,0,Brought3,Cresselia
713070176,rpindahouse,1,Brought3,Naganadel
698147282,weeaboohuntertri,1,Brought3,Kangaskhan
698147282,Crow380,0,Brought3,Landorus
688248017,ralfdude90,1,Brought3,Zapdos
688248017,fegan mox,0,Brought3,Heatran
712165838,Olympicsvgc,1,Brought3,Scrafty
712165838,IRNemesis,0,Brought3,Aegislash
705250281,Unreality,0,Brought3,Amoonguss
705250281,pac0tac019,1,Brought3,Aegislash
691859942,TTT444,1,Brought3,Tapu Koko
691859942,snow-pokepoke,0,Brought3,Scrafty
709034216,PinkSylvie,1,Brought3,Tapu Fini
709034216,ChipuauVGC,0,Brought3,Tapu Koko
713096801,GymNMons,1,Brought3,Tyranitar
713096801,PKAB,0,Brought3,Mimikyu
704682735,Serapis,1,Brought3,Metagross
704682735,TA~Boah,0,Brought3,Metagross
705361087,Brady1225,0,Brought3,Incineroar
705361087,IamJabberwocky,1,Brought3,Scrafty
694269861,AV-Linkyoshimario,0,Brought3,Zapdos
694269861,PinkSylvie,1,Brought3,Clefairy
692152938,Girafomola,0,Brought3,Mawile
692152938,TalonVGC,1,Brought3,Landorus
726591791,LegaVGC,0,Brought3,Shuckle
726591791,duomark,1,Brought3,Tapu Fini
684484294,Crow380,0,Brought3,Tapu Fini
684484294,RaiderVGC,1,Brought3,Cresselia
726267999,triceratops5,1,Brought3,Tyranitar
726267999,TalonVGC,0,Brought3,Milotic
691371894,triceratops5,0,Brought3,Landorus
691371894,JZG,1,Brought3,Tapu Fini
693787047,triceratops5,1,Brought3,Tapu Fini
693787047,TheBattleRoom,0,Brought3,Amoonguss
718480507,R Inanimate,1,Brought3,Porygon2
718480507,Mancuso,0,Brought3,Porygon2
694149399,JZG,1,Brought3,Kartana
694149399,fevzi-oe,0,Brought3,Tapu Fini
685691666,conanyk,0,Brought3,Heatran
685691666,EnigneVGC,1,Brought3,Gengar
685660290,DonVGC NPA Dogs,1,Brought3,Heatran
685660290,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought3,Landorus
686929220,KillerQueenVGC,0,Brought3,Zapdos
686929220,StarKO,1,Brought3,Zapdos
688796573,MasterWizardVGC,1,Brought3,Landorus
688796573,Rykku2isi,0,Brought3,Scrafty
698694294,SalaMenace,0,Brought3,Staraptor
698694294,Ne\xcd\x9c\xcd\xa1crocat219,1,Brought3,Tapu Fini
692385575,conanyk,0,Brought3,Heatran
692385575,Spurrific,1,Brought3,Ninetales
701450553,Lore95VGC,1,Brought3,Tyranitar
701450553,Knappi,0,Brought3,Kartana
720462299,MissingNoL,1,Brought3,Tapu Koko
720462299,Architeuthis NPA,0,Brought3,Ribombee
697722136,Eakes,0,Brought3,Heatran
697722136,LightCore,1,Brought3,Staraptor
683616528,Mancuso,0,Brought3,Landorus
683616528,MrJellyLeggs,1,Brought3,Tapu Koko
704709030,Eric Rios,0,Brought3,unknown
704709030,PadoVGC,1,Brought3,Araquanid
706030689,Spirits Peppe,0,Brought3,Tapu Koko
706030689,bakedvgc,1,Brought3,Muk
718601963,Spirits Peppe,0,Brought3,Salamence
718601963,pac0tac019,1,Brought3,Araquanid
704725415,Picklesword,1,Brought3,Hitmontop
704725415,Azazel_theGod,0,Brought3,Landorus
699029563,Jhonethan~\xe2\x9c\xbf,1,Brought3,Zapdos
699029563,PKAB,0,Brought3,Venusaur
687509752,Brady1225,1,Brought3,Incineroar
687509752,Architeuthis NPA,0,Brought3,Tyranitar
692385494,Myler_Tiller,1,Brought3,Tapu Lele
692385494,Kamaal,0,Brought3,Tapu Koko
699240912,ThunderRaikou22,1,Brought3,Tapu Lele
699240912,BlackO_VGC,0,Brought3,Cresselia
692203915,MrJellyLeggs,0,Brought3,Tapu Koko
692203915,rapha123,1,Brought3,Gengar
691296792,chef\xcb\x9a17\xcb\x9a,0,Brought3,Tapu Fini
691296792,ApplePieVGC,1,Brought3,Landorus
690938485,LUKAMIR,1,Brought3,Heatran
690938485,Abrai7,0,Brought3,Cresselia
695172982,ThunderRaikou22,1,Brought3,Tapu Koko
695172982,NBJuanCarlosMateos,0,Brought3,Landorus
684594090,emforbes,1,Brought3,Kartana
684594090,Knappi,0,Brought3,Tapu Fini
698844387,Picklesword,1,Brought3,Politoed
698844387,LegacyVGC,0,Brought3,Kommo-o
709346887,rpindahouse,1,Brought3,Heatran
709346887,Zelda,0,Brought3,Tapu Fini
711631816,Architeuthis NPA,0,Brought3,Persian
711631816,R d m H 3,1,Brought3,Tyranitar
720097210,puddlesvgc,1,Brought3,Crobat
720097210,IRNemesis,0,Brought3,Excadrill
701645740,TA~Boah,1,Brought3,Landorus
701645740,Pokebeys,0,Brought3,Scrafty
699206392,Xx3O,1,Brought3,Volcarona
699206392,rpindahouse,0,Brought3,Tapu Koko
694314813,Gramgus,1,Brought3,Scrafty
694314813,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought3,Ludicolo
698125235,Rykku2isi,0,Brought3,Landorus
698125235,zlanif,1,Brought3,Heatran
701655320,wiegelinho,1,Brought3,Landorus
701655320,Kamaal,0,Brought3,Kartana
712103946,ApplePieVGC,0,Brought3,Landorus
712103946,PromanVGC,1,Brought3,Landorus
718480651,Mancuso,0,Brought3,Porygon2
718480651,R Inanimate,1,Brought3,Heatran
713096558,GymNMons,1,Brought3,Tyranitar
713096558,PKAB,0,Brought3,Mimikyu
708701773,MajorBowman,0,Brought3,Porygon2
708701773,Breloom7,1,Brought3,Ludicolo
688683748,pkab,1,Brought3,Landorus
688683748,raikoo,0,Brought3,Zapdos
693751177,StarKO,1,Brought3,Volcarona
693751177,TolucA7,0,Brought3,Tapu Fini
692326452,LegaVGC,1,Brought3,Heatran
692326452,ralfdude90,0,Brought3,Aegislash
712649155,R Inanimate,1,Brought3,Zapdos
712649155,BargensVGC,0,Brought3,Porygon2
720097769,puddlesvgc,1,Brought3,Crobat
720097769,IRNemesis,0,Brought3,Excadrill
692284759,TheBattleRoom,1,Brought3,Ferrothorn
692284759,MajorBowman,0,Brought3,Landorus
698844195,Picklesword,1,Brought3,Mawile
698844195,LegacyVGC,0,Brought3,Kommo-o
702619940,duomark,1,Brought3,Zapdos
702619940,PKAB,0,Brought3,Snorlax
725396678,EiMaGIVGC,1,Brought3,Tapu Fini
725396678,EmbC29,0,Brought3,Kommo-o
706120961,Ezrael,0,Brought3,Kommo-o
706120961,emforbes,1,Brought3,Excadrill
684495998,LegaVGC,0,Brought3,Aegislash
684495998,lsmookyquartz,1,Brought3,Kangaskhan
694107102,Ketchupplant,1,Brought3,Amoonguss
694107102,PromanVGC,0,Brought3,Tapu Koko
704642804,TalonVGC,0,Brought3,Cresselia
704642804,MasterWizard (Ug),1,Brought3,Kartana
692285920,Seaco,0,Brought3,Tapu Fini
692285920,PlayerOne (NPA),1,Brought3,Manectric
688854410,mudhiman,1,Brought3,Landorus
688854410,kingdjk,0,Brought3,Snorlax
694274283,Brady1225,1,Brought3,Celesteela
694274283,Gioppy,0,Brought3,Entei
688979083,Footstool,1,Brought3,Mawile
688979083,Ketchupplant,0,Brought3,Landorus
686913742,sandymarech,1,Brought3,Incineroar
686913742,Boomguy,0,Brought3,Landorus
684570218,Gramgus,1,Brought3,Mimikyu
684570218,MasterWizardVGC,0,Brought3,Tapu Koko
695371245,MrPenguin93,1,Brought3,Celesteela
695371245,Cobalte,0,Brought3,Raichu
699531440,sandymarech,1,Brought3,Landorus
699531440,TA~Boah,0,Brought3,Zapdos
702619798,duomark,1,Brought3,Zapdos
702619798,PKAB,0,Brought3,Snorlax
682729225,LUKAMIR,0,Brought3,Incineroar
682729225,KillerQueenVGC,1,Brought3,Tapu Lele
688969968,iMagikarp,1,Brought3,Tapu Koko
688969968,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought3,Gengar
707493070,lsmookyquartz,0,Brought3,Pheromosa
707493070,MrJellyLeggs,1,Brought3,Metagross
684087179,Ezrael,1,Brought3,Tapu Koko
684087179,StarKO,0,Brought3,Mimikyu
702637139,MajorBowman,1,Brought3,Landorus
702637139,Andy VGC,0,Brought3,Tapu Koko
704223660,kAoRi,0,Brought3,Landorus
704223660,wiegelinho,1,Brought3,Tapu Lele
713067877,Xenoblade Hero,1,Brought3,Tyranitar
713067877,BakedVGC,0,Brought3,Porygon2
698797320,Breloom7,1,Brought3,Tapu Fini
698797320,chuppa,0,Brought3,Kartana
726591978,LegaVGC,0,Brought3,Shuckle
726591978,duomark,1,Brought3,Tapu Fini
685540072,Eric Rios NPA,1,Brought3,Landorus
685540072,fevzi-oe,0,Brought3,Tapu Fini
699149103,EnigneVGC,1,Brought3,Azumarill
699149103,SudokuMasta,0,Brought3,Charizard
725758760,TA~Boah,0,Brought3,Tapu Bulu
725758760,RaiderVGC,1,Brought3,Metagross
698203682,PlatypusVGC,0,Brought3,Gothitelle
698203682,sogeking8000,1,Brought3,Amoonguss
705250317,pac0tac019,1,Brought3,Aegislash
705250317,Unreality,0,Brought3,Raichu
720462562,MissingNoL,1,Brought3,Tapu Koko
720462562,Architeuthis NPA,0,Brought3,Landorus
695553684,Zelda,0,Brought3,Tapu Bulu
695553684,snow-pokepoke,1,Brought3,Rotom
699108865,Unreality,0,Brought3,Milotic
699108865,GymNMons,1,Brought3,Ludicolo
701654472,Picklesword,1,Brought3,Whimsicott
701654472,Gioppy,0,Brought3,Tapu Bulu
695707639,Xx3O,0,Brought3,Tapu Fini
695707639,Kotori17,1,Brought3,Tapu Koko
709495241,kalivgc,0,Brought3,Tapu Fini
709495241,StarKO,1,Brought3,Camerupt
713093969,ThunderRaikou22,1,Brought3,Tapu Lele
713093969,TalonVGC,0,Brought3,Zapdos
688247974,fegan mox,0,Brought3,Heatran
688247974,ralfdude90,1,Brought3,Zapdos
695572466,Girafomola,0,Brought3,Tapu Fini
695572466,Jana (NBLP),1,Brought3,Thundurus
712394771,leimin,0,Brought3,Porygon2
712394771,Gramgus,1,Brought3,Ferrothorn
709544658,kAoRi,1,Brought3,Zapdos
709544658,Benster,0,Brought3,Zapdos
694240477,Eric Rios NPA,0,Brought3,Landorus
694240477,TA~Boah,1,Brought3,Tapu Fini
697664059,Spurrific,0,Brought3,Kartana
697664059,Yoshiandlugia,1,Brought3,Porygon2
691321067,GymNMons,1,Brought3,Tapu Koko
691321067,Boomguy,0,Brought3,Lilligant
702163374,EnigneVGC,0,Brought3,Zapdos
702163374,iMagikarp,1,Brought3,Heatran
709542025,Eshivgc,1,Brought3,Tapu Koko
709542025,BlackO_VGC,0,Brought3,Darmanitan
694235570,EmbC29,0,Brought3,Tapu Lele
694235570,BlackO_VGC,1,Brought3,Landorus
713130668,LUKAMIR,1,Brought3,Tapu Fini
713130668,Ingridients,0,Brought3,Tapu Bulu
711632016,Architeuthis NPA,0,Brought3,Tapu Bulu
711632016,R d m H 3,1,Brought3,Tapu Koko
687989366,Zelda,1,Brought3,Stakataka
687989366,MrJellyLeggs,0,Brought3,Mawile
698246587,triceratops5,0,Brought3,Kommo-o
698246587,CarsonC_,1,Brought3,Aegislash
691346751,emforbes,0,Brought3,Manectric
691346751,Eric Rios NPA,1,Brought3,Manectric
691345051,PinkSylvie,0,Brought3,Tapu Koko
691345051,WinterH~\xe2\x99\xaa,1,Brought3,Tapu Bulu
686921702,sandymarech,0,Brought3,Incineroar
686921702,Boomguy,1,Brought3,Zapdos
718128438,PromanVGC,1,Brought3,Greninja
718128438,Pephan,0,Brought3,Landorus
724935418,TTT444,1,Brought3,Tapu Fini
724935418,zeen172m,0,Brought3,Venusaur
699159457,raikoo,1,Brought3,Greninja
699159457,Porengan,0,Brought3,Cresselia
683124474,Kyriakou,0,Brought3,Snorlax
683124474,Sogeking8000,1,Brought3,Incineroar
706121062,Ezrael,0,Brought3,Kommo-o
706121062,emforbes,1,Brought3,Excadrill
693311454,PadoVGC,0,Brought3,Tapu Koko
693311454,Crow380,1,Brought3,Gothitelle
702636843,MajorBowman,1,Brought3,Landorus
702636843,Andy VGC,0,Brought3,Charizard
708681864,Ne\xcd\x9c\xcd\xa1crocat219,0,Brought3,Thundurus
708681864,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,1,Brought3,Incineroar
718602160,Spirits Peppe,0,Brought3,Salamence
718602160,pac0tac019,1,Brought3,Araquanid
702951077,snow-pokepoke,1,Brought3,Celesteela
702951077,RaiderVGC,0,Brought3,Metagross
699206196,Xx3O,0,Brought3,Volcarona
699206196,rpindahouse,1,Brought3,Landorus
704400966,mudhiman,1,Brought3,Charizard
704400966,PlatypusVGC,0,Brought3,Manectric
701591859,Benster,0,Brought3,Raichu
701591859,GymNMons,1,Brought3,Bisharp
702686362,Xx3O,1,Brought3,Smeargle
702686362,TheBattleRoom,0,Brought3,Snorlax
703104444,rapha123,1,Brought3,Zapdos
703104444,SilverTouc,0,Brought3,Mimikyu
706099656,jana_nblp,1,Brought3,Amoonguss
706099656,StarKO,0,Brought3,Metagross
684709632,ralfdude90,1,Brought3,Tyranitar
684709632,MajorBowman,0,Brought3,Snorlax
688979207,Footstool,0,Brought3,Gothitelle
688979207,Ketchupplant,1,Brought3,Landorus
706017659,JekVGC,1,Brought3,Greninja
706017659,Porengan,0,Brought3,Breloom
704642953,MasterWizard (Ug),1,Brought3,Tyranitar
704642953,TalonVGC,0,Brought3,Tyranitar
706085825,Stratos,1,Brought3,Landorus
706085825,Fire_gohan,0,Brought3,Tapu Bulu
709435097,VelocityVGC,1,Brought3,Kartana
709435097,bling blao,0,Brought3,Camerupt
702674152,Eric Rios,1,Brought3,Tapu Bulu
702674152,bling blao,0,Brought3,Amoonguss
708701519,MajorBowman,0,Brought3,Tapu Lele
708701519,Breloom7,1,Brought3,Ludicolo
713207592,Picklesword,1,Brought3,Gengar
713207592,JHufself,0,Brought3,Tapu Fini
709164522,SudokuMasta,0,Brought3,unknown
709164522,TTT444,1,Brought3,Azumarill
688198964,Moeper,1,Brought3,Amoonguss
688198964,EmbC29,0,Brought3,Tapu Koko
712129557,Boomguy,0,Brought3,Snorlax
712129557,Xx3O,1,Brought3,Scizor
684263327,zeen172m,1,Brought3,Porygon2
684263327,TalonVGC,0,Brought3,Tapu Fini
706164194,SalaMenace,0,Brought3,Tapu Koko
706164194,BlackO_VGC,1,Brought3,Tapu Fini
698130807,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought3,Scrafty
698130807,Sebixxl,1,Brought3,Tapu Koko
684043777,LegacyVGC,1,Brought3,Ferrothorn
684043777,Pephan,0,Brought3,Rotom
695691159,MasterWizardVGC,0,Brought3,Incineroar
695691159,Spirits Peppe,1,Brought3,Blaziken
706006976,kambler,1,Brought3,Landorus
706006976,snow-pokepoke,0,Brought3,Metagross
709032635,PinkSylvie,0,Brought3,Tapu Fini
709032635,ChipuauVGC,1,Brought3,Tapu Koko
691297543,ModernGamer\xc2\xa8\xcc\xae,0,Brought3,Ludicolo
691297543,Kotori17,1,Brought3,Snorlax
688985803,chuppa,0,Brought3,Tapu Koko
688985803,PromanVGC,1,Brought3,Tapu Koko
697509545,Sanvy,0,Brought3,Tapu Bulu
697509545,Benster,1,Brought3,Amoonguss
701669111,JZG,1,Brought3,Aegislash
701669111,Spurrific,0,Brought3,Tapu Koko
709488202,Ezrael,1,Brought3,Landorus
709488202,rapha123,0,Brought3,Tapu Fini
687440456,Fire_gohan,1,Brought3,Snorlax
687440456,Sogeking8000,0,Brought3,Persian
688284527,MissingNoL,0,Brought3,Heatran
688284527,rpindahouse,1,Brought3,Salamence
705903842,Gioppy,1,Brought3,Tyranitar
705903842,EiMaGIVGC,0,Brought3,Tapu Bulu
691813290,MasterWizardVGC,0,Brought3,Araquanid
691813290,lsmookyquartz,1,Brought3,Zapdos
726678118,Footstool,0,Brought3,Mimikyu
726678118,Olympicsvgc,1,Brought3,Aegislash
694274499,Brady1225,0,Brought3,Celesteela
694274499,Gioppy,1,Brought3,Metagross
685150659,Kotori17,1,Brought3,Snorlax
685150659,kingdjk,0,Brought3,Amoonguss
699148400,Euler,1,Brought3,Tapu Fini
699148400,Fire_gohan,0,Brought3,Celesteela
683716786,Omega Gio,0,Brought3,Gothitelle
683716786,AzazeLTheGod,1,Brought3,Kangaskhan
719969554,Omega Gio,1,Brought3,Incineroar
719969554,Benster,0,Brought3,Gengar
702683775,PinkSylvie,0,Brought3,Porygon2
702683775,emforbes,1,Brought3,Tapu Lele
694316379,LightCore,1,Brought3,Tyranitar
694316379,Picklesword,0,Brought3,Tapu Bulu
688683824,pkab,0,Brought3,Landorus
688683824,raikoo,1,Brought3,Zapdos
718693072,HappyBirthdayUmi,0,Brought3,Azumarill
718693072,NightLight26,1,Brought3,Conkeldurr
690397012,Euler,1,Brought3,Tyranitar
690397012,sogeking8000,0,Brought3,Heatran
713056801,PinkSylvie,1,Brought3,Tyranitar
713056801,SilverTouc,0,Brought3,Landorus
719499784,GillySuits,0,Brought3,Kommo-o
719499784,Ne\xcd\x9c\xcd\xa1crocat219,1,Brought3,Gengar
699148605,SudokuMasta,0,Brought3,Charizard
699148605,EnigneVGC,1,Brought3,Salamence
719577895,raikoo,1,Brought3,Incineroar
719577895,sogeking8000,0,Brought3,Araquanid
699170900,Spirits Peppe,1,Brought3,Incineroar
699170900,Ingridients,0,Brought3,Scrafty
712593297,kAoRi,0,Brought3,Salamence
712593297,Serapis,1,Brought3,Landorus
712166404,Olympicsvgc,1,Brought3,Scrafty
712166404,IRNemesis,0,Brought3,Aegislash
719845395,PKAB,0,Brought3,Celesteela
719845395,RaiderVGC,1,Brought3,Salamence
693823149,mudhiman,0,Brought3,Tapu Bulu
693823149,Serapis,1,Brought3,Celesteela
683406737,leimin,1,Brought3,Raichu
683406737,JHufself,0,Brought3,Celesteela
690934671,LUKAMIR,1,Brought3,Tapu Fini
690934671,Abrai7,0,Brought3,Cresselia
689028584,Zorro-T,0,Brought3,Landorus
689028584,tryingsomethingnew,1,Brought3,Landorus
696234377,Ne\xcd\x9c\xcd\xa1crocat219,0,Brought3,Smeargle
696234377,ApplePieVGC,1,Brought3,Scizor
685176792,JUNiOichi,0,Brought3,Landorus
685176792,R Inanimate,1,Brought3,Scrafty
691344849,WinterH~\xe2\x99\xaa,0,Brought3,Aegislash
691344849,PinkSylvie,1,Brought3,Tapu Koko
705887248,leimin,0,Brought3,Cresselia
705887248,olympicsvgc,1,Brought3,Landorus
687934293,Yoshiandlugia,1,Brought3,Zapdos
687934293,2 Turtle Doves,0,Brought3,Landorus
687483721,KAORI\xe2\x9c\xbf,1,Brought3,Volcarona
687483721,pac0tac019,0,Brought3,Tyranitar
704179396,chef\xcb\x9a17\xcb\x9a,1,Brought3,Tapu Bulu
704179396,Benster,0,Brought3,Muk
708063630,LiL Owe,0,Brought3,Tapu Fini
708063630,EmbC29,1,Brought3,Amoonguss
694240579,Eric Rios NPA,0,Brought3,Landorus
694240579,TA~Boah,1,Brought3,Tapu Fini
682920022,Xenoblade Hero,1,Brought3,Tapu Fini
682920022,PadoVGC,0,Brought3,Landorus
705771461,Braverius,1,Brought3,Tapu Bulu
705771461,raikoo,0,Brought3,Zapdos
692205002,Tachibana Hibiki,1,Brought3,Landorus
692205002,Fire_gohan,0,Brought3,Tapu Fini
705114783,iMagikarp,1,Brought3,Tyranitar
705114783,ApplePieVGC,0,Brought3,Landorus
698797792,Breloom7,0,Brought3,Tapu Fini
698797792,chuppa,1,Brought3,Kangaskhan
713066213,fevzi #spirits,1,Brought3,Tyranitar
713066213,CarsonC_,0,Brought3,Tyranitar
701669011,JZG,0,Brought3,Salamence
701669011,Spurrific,1,Brought3,Kartana
685083219,Sanvy,0,Brought3,Ludicolo
685083219,starmetroid,1,Brought3,Tapu Koko
699235340,BargensVGC,1,Brought3,Porygon2
699235340,TalonVGC,0,Brought3,Tapu Fini
691890101,Rosenkreutz,0,Brought3,Kartana
691890101,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,1,Brought3,Landorus
694778500,VGC Strategy,0,Brought3,Landorus
694778500,wiegelinhovgc,1,Brought3,Cresselia
702429969,Euler,1,Brought3,Scrafty
702429969,Nails,0,Brought3,Celesteela
705887291,leimin,0,Brought3,Snorlax
705887291,olympicsvgc,1,Brought3,Landorus
692716001,3 French Hens,1,Brought3,unknown
692716001,duomark,0,Brought3,unknown
688929040,Babbytr0n,0,Brought3,Zapdos
688929040,rapha123,1,Brought3,Mimikyu
708608317,JZG,1,Brought3,Tapu Fini
708608317,gummyfoxes,0,Brought3,Incineroar
713170832,LegaVGC,1,Brought3,Landorus
713170832,rapha123,0,Brought3,Tapu Fini
685467374,KAORI\xe2\x9c\xbf,0,Brought3,Snorlax
685467374,iMagikarp,1,Brought3,Tapu Bulu
719500250,Ne\xcd\x9c\xcd\xa1crocat219,0,Brought3,Gengar
719500250,GillySuits,1,Brought3,Gengar
704179209,chef\xcb\x9a17\xcb\x9a,0,Brought3,Tapu Bulu
704179209,Benster,1,Brought3,Politoed
702770601,SudokuMasta,1,Brought3,Tapu Koko
702770601,MrPenguin93,0,Brought3,Azumarill
706017754,JekVGC,1,Brought3,Kartana
706017754,Porengan,0,Brought3,Krookodile
684570114,MasterWizardVGC,1,Brought3,Tapu Koko
684570114,Gramgus,0,Brought3,Mimikyu
692408379,SpringsVGC,0,Brought3,Tapu Bulu
692408379,bling blao,1,Brought3,Cresselia
708591408,Xx3O,0,Brought3,Charizard
708591408,Olympicsvgc,1,Brought3,Gothitelle
708497943,PadoVGC,0,Brought3,Landorus
708497943,iMagikarp,1,Brought3,Landorus
693311591,PadoVGC,1,Brought3,Tapu Koko
693311591,Crow380,0,Brought3,Gothitelle
688896042,TheBattleRoom,1,Brought3,Kingdra
688896042,SudokuMasta,0,Brought3,Charizard
684551779,DaWoblefet,1,Brought3,Kangaskhan
684551779,GymNMons,0,Brought3,Snorlax
706808662,GeoLuc,0,Brought3,Persian
706808662,Braverius,1,Brought3,Volcarona
698666207,PinkSylvie,0,Brought3,Tapu Fini
698666207,LegaVGC,1,Brought3,Metagross
712979163,wiegelinho,1,Brought3,Landorus
712979163,whythefrisk,0,Brought3,Landorus
712206677,MissingNoL,1,Brought3,Landorus
712206677,TA~Boah,0,Brought3,Landorus
691782859,StarKO,0,Brought3,Charizard
691782859,EnigneVGC,1,Brought3,Heatran
709373714,Lore95VGC,0,Brought3,Nihilego
709373714,IRNemesis,1,Brought3,Tapu Lele
698211507,Brady1225,0,Brought3,Staraptor
698211507,blckkkkkk,1,Brought3,Kangaskhan
713027903,Brodasenpai,0,Brought3,Bronzong
713027903,Porengan,1,Brought3,Moltres
722855526,YureeVGC,0,Brought3,Cresselia
722855526,Seven_Poke,1,Brought3,Landorus
709065609,Knappi,1,Brought3,Charizard
709065609,EnigneVGC,0,Brought3,Latias
691859789,TTT444,0,Brought3,Tapu Koko
691859789,snow-pokepoke,1,Brought3,Tapu Bulu
704709136,Eric Rios,0,Brought3,Salamence
704709136,PadoVGC,1,Brought3,Persian
717670763,Breloom7,1,Brought3,Tapu Lele
717670763,LUKAMIR,0,Brought3,Mandibuzz
698131033,Nails \xe2\x98\x8e \xe2\x98\x8e \xe2\x98\x8e,0,Brought3,Scrafty
698131033,Sebixxl,1,Brought3,Tapu Koko
701654283,Picklesword,0,Brought3,Whimsicott
701654283,Gioppy,1,Brought3,Tapu Bulu
692175141,Spirits Peppe,0,Brought3,Landorus
